Notes,County,County Code,ICD-10 113 Cause List,ICD-10 113 Cause List Code,Deaths,Population,Crude Rate
,"Ramsey County, MN",27123,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,237,5878047,4
,"Ramsey County, MN",27123,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,161,5878047,2.7
,"Ramsey County, MN",27123,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,76,5878047,1.3
,"Red Lake County, MN",27125,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,0,44573,Unreliable
,"Red Lake County, MN",27125,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,0,44573,Unreliable
,"Red Lake County, MN",27125,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,0,44573,Unreliable
,"Redwood County, MN",27127,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,Suppressed,170641,Suppressed
,"Redwood County, MN",27127,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,Suppressed,170641,Suppressed
,"Redwood County, MN",27127,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,170641,Suppressed
,"Renville County, MN",27129,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,Suppressed,164550,Suppressed
,"Renville County, MN",27129,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,Suppressed,164550,Suppressed
,"Renville County, MN",27129,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,164550,Suppressed
,"Rice County, MN",27131,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,Suppressed,721174,Suppressed
,"Rice County, MN",27131,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,Suppressed,721174,Suppressed
,"Rice County, MN",27131,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,721174,Suppressed
,"Rock County, MN",27133,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,0,104611,Unreliable
,"Rock County, MN",27133,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,0,104611,Unreliable
,"Rock County, MN",27133,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,0,104611,Unreliable
,"Roseau County, MN",27135,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,Suppressed,169999,Suppressed
,"Roseau County, MN",27135,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,Suppressed,169999,Suppressed
,"Roseau County, MN",27135,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,169999,Suppressed
,"St. Louis County, MN",27137,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,41,2200062,1.9
,"St. Louis County, MN",27137,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,17,2200062,Unreliable
,"St. Louis County, MN",27137,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,24,2200062,1.1
,"Scott County, MN",27139,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,22,1552790,1.4
,"Scott County, MN",27139,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,14,1552790,Unreliable
,"Scott County, MN",27139,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,1552790,Suppressed
,"Sherburne County, MN",27141,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,Suppressed,1020445,Suppressed
,"Sherburne County, MN",27141,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,Suppressed,1020445,Suppressed
,"Sherburne County, MN",27141,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,1020445,Suppressed
,"Sibley County, MN",27143,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,0,164687,Unreliable
,"Sibley County, MN",27143,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,0,164687,Unreliable
,"Sibley County, MN",27143,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,0,164687,Unreliable
,"Stearns County, MN",27145,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,30,1709146,1.8
,"Stearns County, MN",27145,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,14,1709146,Unreliable
,"Stearns County, MN",27145,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,16,1709146,Unreliable
,"Steele County, MN",27147,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,Suppressed,402965,Suppressed
,"Steele County, MN",27147,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,Suppressed,402965,Suppressed
,"Steele County, MN",27147,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,402965,Suppressed
,"Stevens County, MN",27149,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,Suppressed,107055,Suppressed
,"Stevens County, MN",27149,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,0,107055,Unreliable
,"Stevens County, MN",27149,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,107055,Suppressed
,"Swift County, MN",27151,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,0,103952,Unreliable
,"Swift County, MN",27151,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,0,103952,Unreliable
,"Swift County, MN",27151,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,0,103952,Unreliable
,"Todd County, MN",27153,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,Suppressed,269869,Suppressed
,"Todd County, MN",27153,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,Suppressed,269869,Suppressed
,"Todd County, MN",27153,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,269869,Suppressed
,"Traverse County, MN",27155,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,Suppressed,37225,Suppressed
,"Traverse County, MN",27155,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,Suppressed,37225,Suppressed
,"Traverse County, MN",27155,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,0,37225,Unreliable
,"Wabasha County, MN",27157,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,Suppressed,236591,Suppressed
,"Wabasha County, MN",27157,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,Suppressed,236591,Suppressed
,"Wabasha County, MN",27157,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,0,236591,Unreliable
,"Wadena County, MN",27159,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,Suppressed,151487,Suppressed
,"Wadena County, MN",27159,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,Suppressed,151487,Suppressed
,"Wadena County, MN",27159,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,0,151487,Unreliable
,"Waseca County, MN",27161,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,0,208309,Unreliable
,"Waseca County, MN",27161,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,0,208309,Unreliable
,"Waseca County, MN",27161,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,0,208309,Unreliable
,"Washington County, MN",27163,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,41,2767569,1.5
,"Washington County, MN",27163,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,18,2767569,Unreliable
,"Washington County, MN",27163,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,23,2767569,0.8
,"Watonwan County, MN",27165,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,Suppressed,121188,Suppressed
,"Watonwan County, MN",27165,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,Suppressed,121188,Suppressed
,"Watonwan County, MN",27165,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,121188,Suppressed
,"Wilkin County, MN",27167,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,Suppressed,70505,Suppressed
,"Wilkin County, MN",27167,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,0,70505,Unreliable
,"Wilkin County, MN",27167,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,70505,Suppressed
,"Winona County, MN",27169,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,10,561297,Unreliable
,"Winona County, MN",27169,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,Suppressed,561297,Suppressed
,"Winona County, MN",27169,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,561297,Suppressed
,"Wright County, MN",27171,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,11,1449983,Unreliable
,"Wright County, MN",27171,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,Suppressed,1449983,Suppressed
,"Wright County, MN",27171,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,1449983,Suppressed
,"Yellow Medicine County, MN",27173,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,Suppressed,109916,Suppressed
,"Yellow Medicine County, MN",27173,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,Suppressed,109916,Suppressed
,"Yellow Medicine County, MN",27173,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,109916,Suppressed
,"Adams County, MS",28001,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,71,345978,20.5
,"Adams County, MS",28001,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,62,345978,17.9
,"Adams County, MS",28001,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,345978,Suppressed
,"Alcorn County, MS",28003,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,38,408638,9.3
,"Alcorn County, MS",28003,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,33,408638,8.1
,"Alcorn County, MS",28003,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,408638,Suppressed
,"Amite County, MS",28005,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,17,138987,Unreliable
,"Amite County, MS",28005,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,10,138987,Unreliable
,"Amite County, MS",28005,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,138987,Suppressed
,"Attala County, MS",28007,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,24,207664,11.6
,"Attala County, MS",28007,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,20,207664,9.6
,"Attala County, MS",28007,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,207664,Suppressed
,"Benton County, MS",28009,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,13,92697,Unreliable
,"Benton County, MS",28009,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,10,92697,Unreliable
,"Benton County, MS",28009,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,92697,Suppressed
,"Bolivar County, MS",28011,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,70,359744,19.5
,"Bolivar County, MS",28011,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,54,359744,15
,"Bolivar County, MS",28011,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,16,359744,Unreliable
,"Calhoun County, MS",28013,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,16,161058,Unreliable
,"Calhoun County, MS",28013,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,14,161058,Unreliable
,"Calhoun County, MS",28013,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,161058,Suppressed
,"Carroll County, MS",28015,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,12,112259,Unreliable
,"Carroll County, MS",28015,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,10,112259,Unreliable
,"Carroll County, MS",28015,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,112259,Suppressed
,"Chickasaw County, MS",28017,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,21,189501,11.1
,"Chickasaw County, MS",28017,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,11,189501,Unreliable
,"Chickasaw County, MS",28017,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,10,189501,Unreliable
,"Choctaw County, MS",28019,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,Suppressed,91340,Suppressed
,"Choctaw County, MS",28019,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,Suppressed,91340,Suppressed
,"Choctaw County, MS",28019,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,0,91340,Unreliable
,"Claiborne County, MS",28021,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,21,101011,20.8
,"Claiborne County, MS",28021,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,17,101011,Unreliable
,"Claiborne County, MS",28021,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,101011,Suppressed
,"Clarke County, MS",28023,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,14,176911,Unreliable
,"Clarke County, MS",28023,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,11,176911,Unreliable
,"Clarke County, MS",28023,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,176911,Suppressed
,"Clay County, MS",28025,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,14,219742,Unreliable
,"Clay County, MS",28025,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,10,219742,Unreliable
,"Clay County, MS",28025,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,219742,Suppressed
,"Coahoma County, MS",28027,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,89,265661,33.5
,"Coahoma County, MS",28027,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,73,265661,27.5
,"Coahoma County, MS",28027,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,16,265661,Unreliable
,"Copiah County, MS",28029,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,33,315681,10.5
,"Copiah County, MS",28029,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,26,315681,8.2
,"Copiah County, MS",28029,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,315681,Suppressed
,"Covington County, MS",28031,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,32,211867,15.1
,"Covington County, MS",28031,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,25,211867,11.8
,"Covington County, MS",28031,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,211867,Suppressed
,"DeSoto County, MS",28033,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,126,1913598,6.6
,"DeSoto County, MS",28033,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,99,1913598,5.2
,"DeSoto County, MS",28033,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,27,1913598,1.4
,"Forrest County, MS",28035,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,92,833395,11
,"Forrest County, MS",28035,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,66,833395,7.9
,"Forrest County, MS",28035,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,26,833395,3.1
,"Franklin County, MS",28037,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,11,86265,Unreliable
,"Franklin County, MS",28037,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,Suppressed,86265,Suppressed
,"Franklin County, MS",28037,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,86265,Suppressed
,"George County, MS",28039,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,19,259196,Unreliable
,"George County, MS",28039,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,14,259196,Unreliable
,"George County, MS",28039,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,259196,Suppressed
,"Greene County, MS",28041,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,12,152543,Unreliable
,"Greene County, MS",28041,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,Suppressed,152543,Suppressed
